date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:45	12198/12198	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Jul%202024%2012:59:13%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://klariselaundry.co.id/?gad_source=1&gclid=CjwKCAjwreW2BhBhEiwAavLwfI1k7c2IruQCRaH3x4bhr-fFyI3fo2h_cYdzotHQRiZn4yh796SzQhoCIGUQAvD_BwE)
11:30:45	21464/21464	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2016%20Jul%202024%2023:24:40%20GMT	https://klariselaundry.co.id/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-includes/js/jquery/ui/core.minb37e.js	(from https://klariselaundry.co.id/?gad_source=1&gclid=CjwKCAjwreW2BhBhEiwAavLwfI1k7c2IruQCRaH3x4bhr-fFyI3fo2h_cYdzotHQRiZn4yh796SzQhoCIGUQAvD_BwE)
11:30:45	40249/40249	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2025%20Jul%202024%2012:58:58%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.2	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/js/frontend.min5f06.js	(from https://klariselaundry.co.id/?gad_source=1&gclid=CjwKCAjwreW2BhBhEiwAavLwfI1k7c2IruQCRaH3x4bhr-fFyI3fo2h_cYdzotHQRiZn4yh796SzQhoCIGUQAvD_BwE)
11:30:46	38282/38282	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:54:00%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.21.2	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min08e6.js	(from https://klariselaundry.co.id/?gad_source=1&gclid=CjwKCAjwreW2BhBhEiwAavLwfI1k7c2IruQCRaH3x4bhr-fFyI3fo2h_cYdzotHQRiZn4yh796SzQhoCIGUQAvD_BwE)
11:30:46	3721/3721	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:54:10%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.21.2	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min08e6.js	(from https://klariselaundry.co.id/?gad_source=1&gclid=CjwKCAjwreW2BhBhEiwAavLwfI1k7c2IruQCRaH3x4bhr-fFyI3fo2h_cYdzotHQRiZn4yh796SzQhoCIGUQAvD_BwE)
11:30:46	16/16	---M-Z	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202024%2004:30:53%20GMT	https://klariselaundry.co.id/wp-content/plugins/litespeed-cache/guest.vary.php	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/litespeed-cache/guest.vary.html	(from https://klariselaundry.co.id/?gad_source=1&gclid=CjwKCAjwreW2BhBhEiwAavLwfI1k7c2IruQCRaH3x4bhr-fFyI3fo2h_cYdzotHQRiZn4yh796SzQhoCIGUQAvD_BwE)
11:30:47	0/0	---M--	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202024%2004:30:53%20GMT	https://klariselaundry.co.id/wp-content/plugins/3d-flipbook-dflip-lite/assets/	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/3d-flipbook-dflip-lite/assets/index.html	(from https://klariselaundry.co.id/?gad_source=1&gclid=CjwKCAjwreW2BhBhEiwAavLwfI1k7c2IruQCRaH3x4bhr-fFyI3fo2h_cYdzotHQRiZn4yh796SzQhoCIGUQAvD_BwE)
11:30:47	243181/243181	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-all.min.css?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-all.min63c8.css	(from https://klariselaundry.co.id/)
11:30:47	198821/198821	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-menu.css?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-menu63c8.css	(from https://klariselaundry.co.id/)
11:30:48	715760/715760	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom63c8.css	(from https://klariselaundry.co.id/)
11:30:48	742/742	---M-Z	200	added ('OK')	text/css	date:Fri,%2021%20Jun%202024%2016:33:00%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/style.css?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/style63c8.css	(from https://klariselaundry.co.id/)
11:30:48	19244/19244	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-custom.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-custom63c8.js	(from https://klariselaundry.co.id/)
11:30:48	139164/139164	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/swiper.min.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/swiper.min63c8.js	(from https://klariselaundry.co.id/)
11:30:48	19193/19193	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/popper.min.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/popper.min63c8.js	(from https://klariselaundry.co.id/)
11:30:49	233727/233727	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/bootstrap.min.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/bootstrap.min63c8.js	(from https://klariselaundry.co.id/)
11:30:49	15606/15606	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-app.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-app63c8.js	(from https://klariselaundry.co.id/)
11:30:49	261655/261655	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/menu-vendor.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/menu-vendor63c8.js	(from https://klariselaundry.co.id/)
11:30:49	8866/8866	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-vertical-menu.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/busia-vertical-menu63c8.js	(from https://klariselaundry.co.id/)
11:30:50	3278/3278	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/jquery.matchHeight-min.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/jquery.matchHeight-min63c8.js	(from https://klariselaundry.co.id/)
11:30:50	3995/3995	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/popup-video.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/popup-video63c8.js	(from https://klariselaundry.co.id/)
11:30:50	60161/60161	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/fancy-box.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/fancy-box63c8.js	(from https://klariselaundry.co.id/)
11:30:50	40808/40808	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/sweetalert.min.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/sweetalert.min63c8.js	(from https://klariselaundry.co.id/)
11:30:51	1390/1390	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2016:33:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/js/ajax_add_to_cart.js?ver=1726072318	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/js/ajax_add_to_cart63c8.js	(from https://klariselaundry.co.id/)
11:30:51	271/271	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-down.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-down.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-menu.css?ver=1726027049)
11:30:52	622/622	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/css/service-box-img/search-white.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/css/service-box-img/search-white.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-menu.css?ver=1726027049)
11:30:52	302/302	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/search-white.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/search-white.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:52	2615/2615	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chat.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chat.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:52	267/267	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-right.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-right.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:53	267/267	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-left.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-left.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:53	254/254	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/check-w.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/check-w.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:54	106187/106187	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:00%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/heart-woocommerce.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/heart-woocommerce.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:55	106185/106185	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/eye-woocommerce.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/eye-woocommerce.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:55	106203/106203	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:02%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/heart-woocommerce-white.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/heart-woocommerce-white.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:56	106201/106201	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:03%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/eye-woocommerce-white.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/eye-woocommerce-white.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:57	106225/106225	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:04%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/shopping-bag-woocommerce-white.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/shopping-bag-woocommerce-white.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:58	106209/106209	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:04%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/shopping-bag-woocommerce.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/shopping-bag-woocommerce.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:58	306/306	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/plus.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/plus.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:58	263/263	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/minus.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/minus.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:59	106153/106153	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Sep%202024%2004:31:06%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/tick.png	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/tick.png	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:30:59	271/271	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/chevron-down.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/chevron-down.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:31:00	323/323	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/pin-icon.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/pin-icon.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:31:00	163/163	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/hm4-hiphen.jpg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/hm4-hiphen.jpg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:31:00	586/586	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-left-blue.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-left-blue.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:31:01	586/586	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-left-wht-one.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-left-wht-one.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:31:01	585/585	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-right-blue.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-right-blue.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:31:01	585/585	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jun%202024%2016:33:01%20GMT	https://klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-right-wht-one.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/themes/busia/assets/images/customizer/chevron-right-wht-one.svg	(from https://klariselaundry.co.id/wp-content/themes/busia/assets/css/busia-custom.css?ver=1726027049)
11:31:02	28607/28607	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2022%20Jun%202024%2017:32:49%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/rexton-black.eot	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/rexton-black.eot	(from https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-118.css?ver=1721912481)
11:31:02	28607/28607	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2022%20Jun%202024%2017:32:49%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/rexton-black.eot?	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/rexton-blackd41d.eot	(from https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-118.css?ver=1721912481)
11:31:03	28607/28607	---M--	200	added ('OK')	font/woff2	date:Sat,%2022%20Jun%202024%2017:33:33%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/rexton-black.woff2	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/rexton-black.woff2	(from https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-118.css?ver=1721912481)
11:31:03	10844/10844	---M--	200	added ('OK')	font/woff	date:Sat,%2022%20Jun%202024%2017:32:29%20GMT	https://klariselaundry.co.id/wp-content/uploads/2024/06/rexton-black.woff	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/uploads/2024/06/rexton-black.woff	(from https://klariselaundry.co.id/wp-content/uploads/elementor/css/post-118.css?ver=1721912481)
11:31:04	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2025%20Jul%202024%2012:59:08%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:04	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2025%20Jul%202024%2012:59:08%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:05	97804/97804	---M--	200	added ('OK')	font/woff	date:Thu,%2025%20Jul%202024%2012:59:09%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:05	81612/81612	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2012:59:09%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:05	151368/151368	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2025%20Jul%202024%2012:59:09%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:05	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2025%20Jul%202024%2012:59:08%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:05	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2025%20Jul%202024%2012:59:10%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:05	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2025%20Jul%202024%2012:59:10%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:06	13276/13276	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2012:59:10%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:06	16276/16276	---M--	200	added ('OK')	font/woff	date:Thu,%2025%20Jul%202024%2012:59:10%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
11:31:06	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2025%20Jul%202024%2012:59:10%20GMT	https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/rancak-laundry-web2/klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://klariselaundry.co.id/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.23.2)
